"callsite_rva","iat_mem_rva","dll","import_name"
"0x003C7673","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003C76B1","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003C7995","0x00430590","KERNEL32.dll","InterlockedPopEntrySList"
"0x003C892F","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x003C9FFB","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA039","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA29A","0x00430188","KERNEL32.dll","QueryDepthSList"
"0x003CA2B6","0x00430588","KERNEL32.dll","InterlockedPushEntrySList"
"0x003CA2BF","0x00430188","KERNEL32.dll","QueryDepthSList"
"0x003CA2E6","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA30C","0x00430588","KERNEL32.dll","InterlockedPushEntrySList"
"0x003CA65C","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA688","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA74F","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CA7AD","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CB0F0","0x00430590","KERNEL32.dll","InterlockedPopEntrySList"
"0x003CBBAE","0x00430188","KERNEL32.dll","QueryDepthSList"
"0x003CBBC7","0x00430588","KERNEL32.dll","InterlockedPushEntrySList"
"0x003CBBD0","0x00430188","KERNEL32.dll","QueryDepthSList"
"0x003CBBF7","0x00430190","KERNEL32.dll","InterlockedFlushSList"
"0x003CBC1D","0x00430588","KERNEL32.dll","InterlockedPushEntrySList"
"0x003CCA01","0x00430260","KERNEL32.dll","WaitForSingleObjectEx"
"0x003CCA36","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003CCA50","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003CCBA0","0x004304E0","KERNEL32.dll","GetCurrentThreadId"
"0x003CCBBB","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x003CCBC4","0x004301C8","KERNEL32.dll","GetCurrentThread"
"0x003CCBCD","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x003CCBF1","0x004306B0","KERNEL32.dll","DuplicateHandle"
"0x003CCC4F","0x00430198","KERNEL32.dll","GetLastError"
"0x003CCC7F","0x00430198","KERNEL32.dll","GetLastError"
"0x003CCCCA","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003CCD8B","0x004303D0","KERNEL32.dll","SetEvent"
"0x003CD0C4","0x004301D0","KERNEL32.dll","TlsAlloc"
"0x003CD0DA","0x00430198","KERNEL32.dll","GetLastError"
"0x003CD116","0x004301D8","KERNEL32.dll","TlsFree"
"0x003CE833","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003CE851","0x00430198","KERNEL32.dll","GetLastError"
"0x003CE901","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003CE9EF","0x00430260","KERNEL32.dll","WaitForSingleObjectEx"
"0x003CEA17","0x00430260","KERNEL32.dll","WaitForSingleObjectEx"
"0x003D120B","0x004306C8","KERNEL32.dll","EncodePointer"
"0x003D190F","0x004306A8","KERNEL32.dll","RaiseException"
"0x003D2594","0x00430588","KERNEL32.dll","InterlockedPushEntrySList"
"0x003D264D","0x004306C0","KERNEL32.dll","RtlPcToFileHeader"
"0x003D268C","0x004306A8","KERNEL32.dll","RaiseException"
"0x003D27B7","0x00430178","KERNEL32.dll","RtlUnwindEx"
"0x003D297A","0x00430718","KERNEL32.dll","RtlLookupFunctionEntry"
"0x003D2EB3","0x00430178","KERNEL32.dll","RtlUnwindEx"
"0x003D37BB","0x004306C0","KERNEL32.dll","RtlPcToFileHeader"
"0x003D3FE8","0x00430548","KERNEL32.dll","LoadLibraryExW"
"0x003D3FFB","0x00430198","KERNEL32.dll","GetLastError"
"0x003D400E","0x00430548","KERNEL32.dll","LoadLibraryExW"
"0x003D404B","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003D407F","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003D4147","0x004301D0","KERNEL32.dll","TlsAlloc"
"0x003D419B","0x004301D8","KERNEL32.dll","TlsFree"
"0x003D41EF","0x00430238","KERNEL32.dll","TlsGetValue"
"0x003D4251","0x00430240","KERNEL32.dll","TlsSetValue"
"0x003D42C4","0x004301B8","KERNEL32.dll","InitializeCriticalSectionAndSpinCount"
"0x003D434A","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003D443F","0x00430198","KERNEL32.dll","GetLastError"
"0x003D44BF","0x00430200","KERNEL32.dll","SetLastError"
"0x003DADBF","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x003DAE6D","0x00430710","KERNEL32.dll","RtlCaptureContext"
"0x003DAE85","0x00430718","KERNEL32.dll","RtlLookupFunctionEntry"
"0x003DAEC0","0x00430720","KERNEL32.dll","RtlVirtualUnwind"
"0x003DAEF9","0x00430740","KERNEL32.dll","IsDebuggerPresent"
"0x003DAF03","0x00430730","KERNEL32.dll","SetUnhandledExceptionFilter"
"0x003DAF0E","0x00430728","KERNEL32.dll","UnhandledExceptionFilter"
"0x003DB07D","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x003DEFD1","0x00430310","KERNEL32.dll","SetConsoleCtrlHandler"
"0x003DEFEC","0x00430198","KERNEL32.dll","GetLastError"
"0x003E07A9","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x003E16B4","0x00430170","KERNEL32.dll","GetCommandLineA"
"0x003E16C1","0x00430168","KERNEL32.dll","GetCommandLineW"
"0x003E67DA","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E67E7","0x00430198","KERNEL32.dll","GetLastError"
"0x003E6820","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E682A","0x00430198","KERNEL32.dll","GetLastError"
"0x003E68D3","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003E68DD","0x00430198","KERNEL32.dll","GetLastError"
"0x003E8C7B","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E8CB1","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E8CEA","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E8D2C","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003E8E5E","0x00430198","KERNEL32.dll","GetLastError"
"0x003E8E66","0x00430358","KERNEL32.dll","ExitThread"
"0x003E8EDC","0x00430358","KERNEL32.dll","ExitThread"
"0x003E8EF1","0x00430358","KERNEL32.dll","ExitThread"
"0x003E8F11","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003E8F27","0x00430520","KERNEL32.dll","FreeLibraryAndExitThread"
"0x003E8F30","0x00430358","KERNEL32.dll","ExitThread"
"0x003E8F7C","0x00430160","KERNEL32.dll","GetModuleHandleExW"
"0x003E8FFD","0x00430668","KERNEL32.dll","CreateThread"
"0x003E900B","0x00430198","KERNEL32.dll","GetLastError"
"0x003E9028","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003E9037","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003EA0EC","0x00430378","KERNEL32.dll","GetModuleHandleW"
"0x003EA258","0x00430288","KERNEL32.dll","GetCurrentProcess"
"0x003EA263","0x00430738","KERNEL32.dll","TerminateProcess"
"0x003EA272","0x00430158","KERNEL32.dll","ExitProcess"
"0x003EA29C","0x00430160","KERNEL32.dll","GetModuleHandleExW"
"0x003EA2B2","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003EA2D7","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003EB0F5","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x003EB273","0x00430150","KERNEL32.dll","SetStdHandle"
"0x003EB389","0x004301A8","KERNEL32.dll","EnterCriticalSection"
"0x003EB398","0x004301B0","KERNEL32.dll","LeaveCriticalSection"
"0x003EB486","0x00430150","KERNEL32.dll","SetStdHandle"
"0x003EC376","0x00430148","KERNEL32.dll","ReadFile"
"0x003EEE65","0x00430340","KERNEL32.dll","CreateFileW"
"0x003EEEBA","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003EEF92","0x00430560","KERNEL32.dll","GetFileType"
"0x003EF0C5","0x00430198","KERNEL32.dll","GetLastError"
"0x003EF10F","0x00430138","KERNEL32.dll","PeekNamedPipe"
"0x003EF17C","0x004305D0","KERNEL32.dll","FileTimeToSystemTime"
"0x003EF190","0x00430130","KERNEL32.dll","SystemTimeToTzSpecificLocalTime"
"0x003EF1DD","0x00430198","KERNEL32.dll","GetLastError"
"0x003EF500","0x00430140","KERNEL32.dll","GetDriveTypeW"
"0x003EF690","0x00430330","KERNEL32.dll","GetConsoleMode"
"0x003EF69B","0x00430338","KERNEL32.dll","SetConsoleMode"
"0x003EF6B7","0x00430118","KERNEL32.dll","ReadConsoleInputA"
"0x003EF70A","0x00430338","KERNEL32.dll","SetConsoleMode"
"0x003EF885","0x00430128","KERNEL32.dll","GetNumberOfConsoleInputEvents"
"0x003EF93D","0x00430120","KERNEL32.dll","PeekConsoleInputA"
"0x003EFE7B","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x003EFF25","0x00430508","KERNEL32.dll","HeapAlloc"
"0x003F020A","0x004306E8","KERNEL32.dll","GetCPInfo"
"0x003F095E","0x00430510","KERNEL32.dll","HeapFree"
"0x003F0970","0x00430198","KERNEL32.dll","GetLastError"
"0x003F0A9E","0x00430508","KERNEL32.dll","HeapAlloc"
"0x003F0B1D","0x00430518","KERNEL32.dll","HeapReAlloc"
"0x003F382F","0x004304F8","KERNEL32.dll","GetModuleFileNameA"
"0x003F3D4D","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003F3D8F","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003F3E0E","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003F3E44","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003F4F1F","0x00430110","KERNEL32.dll","GetACP"
"0x003F5CA2","0x00430148","KERNEL32.dll","ReadFile"
"0x003F5EC3","0x00430148","KERNEL32.dll","ReadFile"
"0x003F6094","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003F60A0","0x00430198","KERNEL32.dll","GetLastError"
"0x003F6472","0x00430330","KERNEL32.dll","GetConsoleMode"
"0x003F64A1","0x004303B8","KERNEL32.dll","ReadConsoleW"
"0x003F64AB","0x00430198","KERNEL32.dll","GetLastError"
"0x003F64F3","0x00430148","KERNEL32.dll","ReadFile"
"0x003F65FD","0x00430198","KERNEL32.dll","GetLastError"
"0x003F66C9","0x004305B0","KERNEL32.dll","GetConsoleCP"
"0x003F67A5","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003F67CB","0x00430320","KERNEL32.dll","WriteFile"
"0x003F680A","0x00430320","KERNEL32.dll","WriteFile"
"0x003F6842","0x00430198","KERNEL32.dll","GetLastError"
"0x003F692A","0x00430320","KERNEL32.dll","WriteFile"
"0x003F6946","0x00430198","KERNEL32.dll","GetLastError"
"0x003F6A49","0x00430320","KERNEL32.dll","WriteFile"
"0x003F6A65","0x00430198","KERNEL32.dll","GetLastError"
"0x003F6B7E","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003F6BB1","0x00430320","KERNEL32.dll","WriteFile"
"0x003F6BD3","0x00430198","KERNEL32.dll","GetLastError"
"0x003F6E00","0x00430330","KERNEL32.dll","GetConsoleMode"
"0x003F6E7B","0x00430198","KERNEL32.dll","GetLastError"
"0x003F6F28","0x00430320","KERNEL32.dll","WriteFile"
"0x003F6F32","0x00430198","KERNEL32.dll","GetLastError"
"0x003F7972","0x00430198","KERNEL32.dll","GetLastError"
"0x003F79DA","0x00430200","KERNEL32.dll","SetLastError"
"0x003F79F0","0x00430200","KERNEL32.dll","SetLastError"
"0x003F7A0B","0x00430198","KERNEL32.dll","GetLastError"
"0x003F7A75","0x00430200","KERNEL32.dll","SetLastError"
"0x003F7A7F","0x00430200","KERNEL32.dll","SetLastError"
"0x003F7BD5","0x00430700","KERNEL32.dll","GetStringTypeW"
"0x003F93E0","0x00430370","KERNEL32.dll","EnumSystemLocalesW"
"0x003F94C0","0x00430548","KERNEL32.dll","LoadLibraryExW"
"0x003F94CE","0x00430198","KERNEL32.dll","GetLastError"
"0x003F94E1","0x00430548","KERNEL32.dll","LoadLibraryExW"
"0x003F951A","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003F9546","0x004301E8","KERNEL32.dll","GetProcAddress"
"0x003F96DE","0x004306F0","KERNEL32.dll","CompareStringW"
"0x003F97EC","0x004301D0","KERNEL32.dll","TlsAlloc"
"0x003F9844","0x004301D8","KERNEL32.dll","TlsFree"
"0x003F989C","0x00430238","KERNEL32.dll","TlsGetValue"
"0x003F9902","0x00430240","KERNEL32.dll","TlsSetValue"
"0x003F99C0","0x004305B8","KERNEL32.dll","GetDateFormatW"
"0x003F9A4C","0x00430200","KERNEL32.dll","SetLastError"
"0x003F9AE7","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x003F9B4F","0x00430270","KERNEL32.dll","GetSystemTimeAsFileTime"
"0x003F9BFB","0x004305C0","KERNEL32.dll","GetTimeFormatW"
"0x003F9C69","0x004305D8","KERNEL32.dll","GetUserDefaultLCID"
"0x003F9CED","0x004301B8","KERNEL32.dll","InitializeCriticalSectionAndSpinCount"
"0x003F9D5D","0x004305C8","KERNEL32.dll","IsValidLocale"
"0x003F9ECA","0x00430488","KERNEL32.dll","LCMapStringW"
"0x003FA153","0x004302A8","KERNEL32.dll","FreeLibrary"
"0x003FA1EB","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x003FA28C","0x00430680","KERNEL32.dll","GetStartupInfoW"
"0x003FA2F7","0x00430560","KERNEL32.dll","GetFileType"
"0x003FA3CA","0x00430318","KERNEL32.dll","GetStdHandle"
"0x003FA3E0","0x00430560","KERNEL32.dll","GetFileType"
"0x003FA64B","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003FA655","0x00430198","KERNEL32.dll","GetLastError"
"0x003FA87E","0x004305F0","KERNEL32.dll","FlushFileBuffers"
"0x003FA892","0x00430198","KERNEL32.dll","GetLastError"
"0x003FAE20","0x00430470","KERNEL32.dll","SetFilePointerEx"
"0x003FAE2A","0x00430198","KERNEL32.dll","GetLastError"
"0x003FB0BF","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FB184","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FB314","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FB4FA","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FB542","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FB6A1","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FB6C4","0x00430198","KERNEL32.dll","GetLastError"
"0x003FCA76","0x004306A8","KERNEL32.dll","RaiseException"
"0x003FD7AC","0x004305F8","KERNEL32.dll","GetTimeZoneInformation"
"0x003FD842","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FD88E","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FE7BC","0x004304A8","KERNEL32.dll","SetEnvironmentVariableA"
"0x003FEAAC","0x00430600","KERNEL32.dll","SetEnvironmentVariableW"
"0x003FEDA0","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FEDB1","0x00430198","KERNEL32.dll","GetLastError"
"0x003FEE0E","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FEE61","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FF247","0x00430418","KERNEL32.dll","GetCurrentDirectoryW"
"0x003FF296","0x00430418","KERNEL32.dll","GetCurrentDirectoryW"
"0x003FF34E","0x00430458","KERNEL32.dll","GetFullPathNameW"
"0x003FF35F","0x00430198","KERNEL32.dll","GetLastError"
"0x003FF3C4","0x00430458","KERNEL32.dll","GetFullPathNameW"
"0x003FF3CE","0x00430198","KERNEL32.dll","GetLastError"
"0x003FF4FF","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FF50C","0x00430198","KERNEL32.dll","GetLastError"
"0x003FF544","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FF54E","0x00430198","KERNEL32.dll","GetLastError"
"0x003FF82D","0x00430340","KERNEL32.dll","CreateFileW"
"0x003FF855","0x004301F8","KERNEL32.dll","CloseHandle"
"0x003FF864","0x00430608","KERNEL32.dll","GetProcessHeap"
"0x003FF9CA","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FFACD","0x00430198","KERNEL32.dll","GetLastError"
"0x003FFC63","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FFD2C","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x003FFD46","0x00430700","KERNEL32.dll","GetStringTypeW"
"0x003FFED1","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FFF1D","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x003FFF47","0x00430198","KERNEL32.dll","GetLastError"
"0x003FFF9A","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x00400075","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x004005C4","0x00430610","KERNEL32.dll","FindFirstFileExA"
"0x004005EE","0x00430428","KERNEL32.dll","FindClose"
"0x00400661","0x00430618","KERNEL32.dll","FindNextFileA"
"0x004009EA","0x00430628","KERNEL32.dll","GetOEMCP"
"0x00400A01","0x00430110","KERNEL32.dll","GetACP"
"0x00400B06","0x004306E8","KERNEL32.dll","GetCPInfo"
"0x00400FCE","0x00430620","KERNEL32.dll","IsValidCodePage"
"0x00400FE3","0x004306E8","KERNEL32.dll","GetCPInfo"
"0x00401215","0x00430688","KERNEL32.dll","GetEnvironmentStringsW"
"0x00401277","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x004012B1","0x00430258","KERNEL32.dll","WideCharToMultiByte"
"0x004012DB","0x00430690","KERNEL32.dll","FreeEnvironmentStringsW"
"0x00401314","0x00430688","KERNEL32.dll","GetEnvironmentStringsW"
"0x00401379","0x00430690","KERNEL32.dll","FreeEnvironmentStringsW"
"0x0040300A","0x00430110","KERNEL32.dll","GetACP"
"0x00403226","0x00430620","KERNEL32.dll","IsValidCodePage"
"0x004033B1","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x004034CE","0x00430370","KERNEL32.dll","EnumSystemLocalesW"
"0x00403580","0x00430370","KERNEL32.dll","EnumSystemLocalesW"
"0x00403605","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x00403657","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x0040371C","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x00403845","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x0040397D","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x004039AA","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x004039C0","0x00430110","KERNEL32.dll","GetACP"
"0x00403A0F","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x00403C67","0x00430370","KERNEL32.dll","EnumSystemLocalesW"
"0x00403C80","0x004305D8","KERNEL32.dll","GetUserDefaultLCID"
"0x00403CCB","0x00430620","KERNEL32.dll","IsValidCodePage"
"0x00403CE1","0x004305C8","KERNEL32.dll","IsValidLocale"
"0x00403D3D","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x00403D59","0x004306F8","KERNEL32.dll","GetLocaleInfoW"
"0x00403E45","0x00430698","KERNEL32.dll","WriteConsoleW"
"0x00404EE9","0x00430340","KERNEL32.dll","CreateFileW"
"0x00404F45","0x00430340","KERNEL32.dll","CreateFileW"
"0x00404F79","0x00430198","KERNEL32.dll","GetLastError"
"0x00404F8E","0x00430560","KERNEL32.dll","GetFileType"
"0x00404F98","0x00430198","KERNEL32.dll","GetLastError"
"0x00404FCB","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00405124","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0040515C","0x00430340","KERNEL32.dll","CreateFileW"
"0x0040516B","0x00430198","KERNEL32.dll","GetLastError"
"0x004053A2","0x004306E8","KERNEL32.dll","GetCPInfo"
"0x00405427","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x004054EC","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x00405513","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x004055D1","0x004302A0","KERNEL32.dll","MultiByteToWideChar"
"0x00405833","0x00430458","KERNEL32.dll","GetFullPathNameW"
"0x0040583F","0x00430198","KERNEL32.dll","GetLastError"
"0x004058F9","0x00430458","KERNEL32.dll","GetFullPathNameW"
"0x00405914","0x00430198","KERNEL32.dll","GetLastError"
"0x00405993","0x00430140","KERNEL32.dll","GetDriveTypeW"
"0x00405C79","0x00430340","KERNEL32.dll","CreateFileW"
"0x00405CA1","0x004301F8","KERNEL32.dll","CloseHandle"
"0x00405DF7","0x00430468","KERNEL32.dll","SetEndOfFile"
"0x00405E18","0x00430198","KERNEL32.dll","GetLastError"
"0x0040911A","0x004301C0","KERNEL32.dll","DeleteCriticalSection"
"0x004256EB","0x00430880","WS2_32.dll","ORDINAL_112"
"0x0042D05B","0x00430338","KERNEL32.dll","SetConsoleMode"
"0x0042E1EB","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0042E1F8","0x004301F8","KERNEL32.dll","CloseHandle"
"0x0042F52E","0x004306D0","KERNEL32.dll","DecodePointer"
